url,img_url,title,rating,price,availability,category 
https://books.toscrape.com/../../../will-you-wont-you-want-me_644/index.html,https://books.toscrape.com/../../../../media/cache/16/e3/16e3ca741956485119251e7442a67e2e.jpg,Will You Won't You Want Me?,Three stars,Â£13.86,In stock,Womens Fiction
https://books.toscrape.com/../../../keep-me-posted_594/index.html,https://books.toscrape.com/../../../../media/cache/ae/ac/aeac003461b89c7ef826251d940b2afc.jpg,Keep Me Posted,Four stars,Â£20.46,In stock,Womens Fiction
https://books.toscrape.com/../../../grey-fifty-shades-4_592/index.html,https://books.toscrape.com/../../../../media/cache/bb/ee/bbeeab4c4ce572c0e9764e3a96c6d4a5.jpg,Grey (Fifty Shades #4),Four stars,Â£48.49,In stock,Womens Fiction
https://books.toscrape.com/../../../meternity_478/index.html,https://books.toscrape.com/../../../../media/cache/39/e3/39e33ebef2d7a35dd6899541eba8306d.jpg,Meternity,Three stars,Â£43.58,In stock,Womens Fiction
https://books.toscrape.com/../../../some-women_341/index.html,https://books.toscrape.com/../../../../media/cache/27/b7/27b7f4ec590965b5acc15dc4b1376684.jpg,Some Women,Five stars,Â£13.73,In stock,Womens Fiction
https://books.toscrape.com/../../../shopaholic-ties-the-knot-shopaholic-3_340/index.html,https://books.toscrape.com/../../../../media/cache/ac/ba/acba5e4e1813b8c1fff4890f1efef3ab.jpg,Shopaholic Ties the Knot (Shopaholic #3),Five stars,Â£48.39,In stock,Womens Fiction
https://books.toscrape.com/../../../can-you-keep-a-secret_315/index.html,https://books.toscrape.com/../../../../media/cache/72/73/7273ff1bfe3b0a6aab7f54ddf9be7b44.jpg,Can You Keep a Secret?,One stars,Â£21.94,In stock,Womens Fiction
https://books.toscrape.com/../../../twenties-girl_292/index.html,https://books.toscrape.com/../../../../media/cache/a0/fa/a0fa38039f6a674a7c89dfe2be866259.jpg,Twenties Girl,Two stars,Â£42.80,In stock,Womens Fiction
https://books.toscrape.com/../../../the-undomestic-goddess_286/index.html,https://books.toscrape.com/../../../../media/cache/13/8f/138f4cf84be250d08e1f5c1db3643dbc.jpg,The Undomestic Goddess,Four stars,Â£45.75,In stock,Womens Fiction
https://books.toscrape.com/../../../the-nanny-diaries-nanny-1_265/index.html,https://books.toscrape.com/../../../../media/cache/63/5f/635fb981e464f7427787824b20a15e71.jpg,The Nanny Diaries (Nanny #1),Five stars,Â£52.53,In stock,Womens Fiction
https://books.toscrape.com/../../../the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,https://books.toscrape.com/../../../../media/cache/87/d3/87d34d376555dd0cb75030d1059cc144.jpg,The Devil Wears Prada (The Devil Wears Prada #1),One stars,Â£44.29,In stock,Womens Fiction
https://books.toscrape.com/../../../something-borrowed-darcy-rachel-1_224/index.html,https://books.toscrape.com/../../../../media/cache/6d/6d/6d6d5799190b4f9ef89f3bbc8b67d60d.jpg,Something Borrowed (Darcy & Rachel #1),Five stars,Â£48.96,In stock,Womens Fiction
https://books.toscrape.com/../../../something-blue-darcy-rachel-2_223/index.html,https://books.toscrape.com/../../../../media/cache/72/f5/72f5ed312bc82afa386c9cd48d4e36dd.jpg,Something Blue (Darcy & Rachel #2),One stars,Â£54.62,In stock,Womens Fiction
https://books.toscrape.com/../../../ive-got-your-number_173/index.html,https://books.toscrape.com/../../../../media/cache/b2/df/b2df826432771838819db89c20e20609.jpg,I've Got Your Number,One stars,Â£19.69,In stock,Womens Fiction
https://books.toscrape.com/../../../the-edge-of-reason-bridget-jones-2_63/index.html,https://books.toscrape.com/../../../../media/cache/db/34/db341aa83daa76cd9f9bd2c86ccb5dba.jpg,The Edge of Reason (Bridget Jones #2),Four stars,Â£19.18,In stock,Womens Fiction
https://books.toscrape.com/../../../bridget-joness-diary-bridget-jones-1_10/index.html,https://books.toscrape.com/../../../../media/cache/0c/32/0c329cbd2adf4e0dc825f892106673b2.jpg,Bridget Jones's Diary (Bridget Jones #1),One stars,Â£29.82,In stock,Womens Fiction
https://books.toscrape.com/../../../soumission_998/index.html,https://books.toscrape.com/../../../../media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg,Soumission,One stars,Â£50.10,In stock,Fiction
https://books.toscrape.com/../../../private-paris-private-10_958/index.html,https://books.toscrape.com/../../../../media/cache/9d/05/9d0533bae1578846d728a82913b95c26.jpg,Private Paris (Private #10),Five stars,Â£47.61,In stock,Fiction
https://books.toscrape.com/../../../we-love-you-charlie-freeman_954/index.html,https://books.toscrape.com/../../../../media/cache/5f/15/5f152afdbc42356ecba02f61058a7e5b.jpg,"We Love You, Charlie Freeman",Five stars,Â£50.27,In stock,Fiction
https://books.toscrape.com/../../../thirst_946/index.html,https://books.toscrape.com/../../../../media/cache/c4/0a/c40a64f59e7487b1a80a049f6ceb2ba5.jpg,Thirst,Five stars,Â£17.27,In stock,Fiction
https://books.toscrape.com/../../../the-murder-that-never-was-forensic-instincts-5_939/index.html,https://books.toscrape.com/../../../../media/cache/dc/44/dc44f8e2aebac48ca8553814d9b021a8.jpg,The Murder That Never Was (Forensic Instincts #5),Three stars,Â£54.11,In stock,Fiction
https://books.toscrape.com/../../../tuesday-nights-in-1980_870/index.html,https://books.toscrape.com/../../../../media/cache/6b/da/6bdae061cb92c32b0b83cda8dd10275d.jpg,Tuesday Nights in 1980,Two stars,Â£21.04,In stock,Fiction
https://books.toscrape.com/../../../the-vacationers_863/index.html,https://books.toscrape.com/../../../../media/cache/37/25/372578cc073efae80cf284b56040a488.jpg,The Vacationers,Four stars,Â£42.15,In stock,Fiction
https://books.toscrape.com/../../../the-regional-office-is-under-attack_858/index.html,https://books.toscrape.com/../../../../media/cache/f8/31/f8314c7fdaa79fb7191a583e9a852db8.jpg,The Regional Office Is Under Attack!,Five stars,Â£51.36,In stock,Fiction
https://books.toscrape.com/../../../finders-keepers-bill-hodges-trilogy-2_807/index.html,https://books.toscrape.com/../../../../media/cache/6a/81/6a81103b1c01a3f6c56e5718a838a4c8.jpg,Finders Keepers (Bill Hodges Trilogy #2),Five stars,Â£53.53,In stock,Fiction
https://books.toscrape.com/../../../the-time-keeper_766/index.html,https://books.toscrape.com/../../../../media/cache/8f/f8/8ff8680dde59ea739d6978a01e4d7fe5.jpg,The Time Keeper,Five stars,Â£27.88,In stock,Fiction
https://books.toscrape.com/../../../the-testament-of-mary_765/index.html,https://books.toscrape.com/../../../../media/cache/83/05/8305154438c91a02cefacf4ec8b53393.jpg,The Testament of Mary,Four stars,Â£52.67,In stock,Fiction
https://books.toscrape.com/../../../the-first-hostage-jb-collins-2_749/index.html,https://books.toscrape.com/../../../../media/cache/38/34/3834572e651cdc14b18d348fa4875aa9.jpg,The First Hostage (J.B. Collins #2),Three stars,Â£25.85,In stock,Fiction
https://books.toscrape.com/../../../take-me-with-you_741/index.html,https://books.toscrape.com/../../../../media/cache/d8/a4/d8a44eda7cbe7bd1207f868e9adc06f3.jpg,Take Me with You,Three stars,Â£45.21,In stock,Fiction
https://books.toscrape.com/../../../still-life-with-bread-crumbs_738/index.html,https://books.toscrape.com/../../../../media/cache/8e/c7/8ec7f310b74ddd7ec3c859e9b0da7389.jpg,Still Life with Bread Crumbs,Three stars,Â£26.41,In stock,Fiction
https://books.toscrape.com/../../../shtum_733/index.html,https://books.toscrape.com/../../../../media/cache/03/16/0316bb6f4785ac69c0643109201bad5d.jpg,Shtum,Four stars,Â£55.84,In stock,Fiction
https://books.toscrape.com/../../../my-name-is-lucy-barton_720/index.html,https://books.toscrape.com/../../../../media/cache/ca/b1/cab150e556b5fab663a9fec00ed97943.jpg,My Name Is Lucy Barton,One stars,Â£41.56,In stock,Fiction
https://books.toscrape.com/../../../my-mrs-brown_719/index.html,https://books.toscrape.com/../../../../media/cache/e0/79/e07906c1e507055da9a2260a74f58273.jpg,My Mrs. Brown,Three stars,Â£24.48,In stock,Fiction
https://books.toscrape.com/../../../mr-mercedes-bill-hodges-trilogy-1_717/index.html,https://books.toscrape.com/../../../../media/cache/a7/f0/a7f092a7b79f848df0226f808fed489b.jpg,Mr. Mercedes (Bill Hodges Trilogy #1),One stars,Â£28.90,In stock,Fiction
https://books.toscrape.com/../../../i-am-pilgrim-pilgrim-1_703/index.html,https://books.toscrape.com/../../../../media/cache/ed/07/ed07c9e7c53d4f33a6eb7d41eb0e6d4a.jpg,I Am Pilgrim (Pilgrim #1),Four stars,Â£10.60,In stock,Fiction
https://books.toscrape.com/../../../eligible-the-austen-project-4_692/index.html,https://books.toscrape.com/../../../../media/cache/26/3b/263bf5d128bf18553ea8da8bb19e9a0c.jpg,Eligible (The Austen Project #4),Three stars,Â£27.09,In stock,Fiction
https://books.toscrape.com/../../../eight-hundred-grapes_690/index.html,https://books.toscrape.com/../../../../media/cache/8c/01/8c011092f05791961d25ec3cfcf0a832.jpg,Eight Hundred Grapes,Four stars,Â£14.39,In stock,Fiction
https://books.toscrape.com/../../../dear-mr-knightley_684/index.html,https://books.toscrape.com/../../../../media/cache/78/87/78873811f8c1d75a0c26d8cc8e6a9dbc.jpg,Dear Mr. Knightley,Five stars,Â£11.21,In stock,Fiction
https://books.toscrape.com/../../../cometh-the-hour-the-clifton-chronicles-6_681/index.html,https://books.toscrape.com/../../../../media/cache/55/11/5511a4296fbd484dcaa89c8a2d25965d.jpg,Cometh the Hour (The Clifton Chronicles #6),Three stars,Â£25.01,In stock,Fiction
https://books.toscrape.com/../../../balloon-animals_665/index.html,https://books.toscrape.com/../../../../media/cache/6e/23/6e2324cae6335e8e98c8b46597afc9a3.jpg,Balloon Animals,Three stars,Â£17.03,In stock,Fiction
https://books.toscrape.com/../../../a-man-called-ove_653/index.html,https://books.toscrape.com/../../../../media/cache/9c/f1/9cf1f4a47b8d08909fc092e6ae598d83.jpg,A Man Called Ove,One stars,Â£39.72,In stock,Fiction
https://books.toscrape.com/../../../the-silent-sister-riley-macpherson-1_641/index.html,https://books.toscrape.com/../../../../media/cache/30/2c/302cd9c84442e139145ec0993880d7e0.jpg,The Silent Sister (Riley MacPherson #1),Five stars,Â£46.29,In stock,Fiction
https://books.toscrape.com/../../../the-dinner-party_635/index.html,https://books.toscrape.com/../../../../media/cache/ba/76/ba761d23c5c0e5a0638e04739c69c5d0.jpg,The Dinner Party,Two stars,Â£56.54,In stock,Fiction
https://books.toscrape.com/../../../the-improbability-of-love_607/index.html,https://books.toscrape.com/../../../../media/cache/06/49/06493269f6893cfd24b650f66df51882.jpg,The Improbability of Love,One stars,Â£59.45,In stock,Fiction
https://books.toscrape.com/../../../mothering-sunday_600/index.html,https://books.toscrape.com/../../../../media/cache/a8/84/a8843a3fe1a40d5c7df60bbb8cd76ecd.jpg,Mothering Sunday,Two stars,Â£13.34,In stock,Fiction
https://books.toscrape.com/../../../lies-and-other-acts-of-love_596/index.html,https://books.toscrape.com/../../../../media/cache/29/88/2988f5fb3dfd95214dba2ecb2d496c94.jpg,Lies and Other Acts of Love,One stars,Â£45.14,In stock,Fiction
https://books.toscrape.com/../../../daredevils_590/index.html,https://books.toscrape.com/../../../../media/cache/31/71/31715c5e3b53bf1e2f41e394f024a8c4.jpg,Daredevils,Three stars,Â£16.34,In stock,Fiction
https://books.toscrape.com/../../../112263_583/index.html,https://books.toscrape.com/../../../../media/cache/f6/c5/f6c5d27eacb123238f28a32263694d74.jpg,11/22/63,Three stars,Â£48.48,In stock,Fiction
https://books.toscrape.com/../../../the-shack_576/index.html,https://books.toscrape.com/../../../../media/cache/20/8b/208b77faac57115ae239391fe2a64c86.jpg,The Shack,One stars,Â£28.03,In stock,Fiction
https://books.toscrape.com/../../../the-high-mountains-of-portugal_547/index.html,https://books.toscrape.com/../../../../media/cache/55/00/550091fc134bbe67f562d95a6d6313f7.jpg,The High Mountains of Portugal,One stars,Â£51.15,In stock,Fiction
https://books.toscrape.com/../../../millers-valley_534/index.html,https://books.toscrape.com/../../../../media/cache/dc/1a/dc1a54201eff16a11e7d84eef5ea36c7.jpg,Miller's Valley,Two stars,Â£58.54,In stock,Fiction
https://books.toscrape.com/../../../hystopia-a-novel_523/index.html,https://books.toscrape.com/../../../../media/cache/2d/7b/2d7b77d8b45b2f8e1bc0ce20aacddad0.jpg,Hystopia: A Novel,Four stars,Â£21.96,In stock,Fiction
https://books.toscrape.com/../../../the-bourne-identity-jason-bourne-1_492/index.html,https://books.toscrape.com/../../../../media/cache/40/8d/408d93b27ce8c9cfb3bf66c17e9a54ab.jpg,The Bourne Identity (Jason Bourne #1),Four stars,Â£42.78,In stock,Fiction
https://books.toscrape.com/../../../sister-dear_485/index.html,https://books.toscrape.com/../../../../media/cache/fa/57/fa570b7a0fb42252f61e1e750c79d417.jpg,Sister Dear,Four stars,Â£40.20,In stock,Fiction
https://books.toscrape.com/../../../memoirs-of-a-geisha_477/index.html,https://books.toscrape.com/../../../../media/cache/41/80/4180406c788ff3e0f37cd4491a260a5b.jpg,Memoirs of a Geisha,Three stars,Â£49.67,In stock,Fiction
https://books.toscrape.com/../../../me-before-you-me-before-you-1_434/index.html,https://books.toscrape.com/../../../../media/cache/a2/cd/a2cd0016b37c0407059147e58e14afe5.jpg,Me Before You (Me Before You #1),One stars,Â£19.02,In stock,Fiction
https://books.toscrape.com/../../../birdsong-a-story-in-pictures_975/index.html,https://books.toscrape.com/../../../../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg,Birdsong: A Story in Pictures,Three stars,Â£54.64,In stock,Childrens
https://books.toscrape.com/../../../the-bear-and-the-piano_967/index.html,https://books.toscrape.com/../../../../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg,The Bear and the Piano,One stars,Â£36.89,In stock,Childrens
https://books.toscrape.com/../../../the-secret-of-dreadwillow-carse_944/index.html,https://books.toscrape.com/../../../../media/cache/c4/a2/c4a2a1a026c67bcceb5a411c724d7d0c.jpg,The Secret of Dreadwillow Carse,One stars,Â£56.13,In stock,Childrens
https://books.toscrape.com/../../../the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html,https://books.toscrape.com/../../../../media/cache/26/32/2632a1e12f2c085fabbe022ae4cd6933.jpg,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,Four stars,Â£58.08,In stock,Childrens
https://books.toscrape.com/../../../little-red_817/index.html,https://books.toscrape.com/../../../../media/cache/80/25/8025b80a40178f2a6dd4f99ad88e0fba.jpg,Little Red,Three stars,Â£13.47,In stock,Childrens
https://books.toscrape.com/../../../walt-disneys-alice-in-wonderland_777/index.html,https://books.toscrape.com/../../../../media/cache/28/50/2850439c2ba103fb69dba9cd2dd9f0c2.jpg,Walt Disney's Alice in Wonderland,Five stars,Â£12.96,In stock,Childrens
https://books.toscrape.com/../../../twenty-yawns_773/index.html,https://books.toscrape.com/../../../../media/cache/2b/38/2b380f77723c797c0389f978afa6db58.jpg,Twenty Yawns,Two stars,Â£22.08,In stock,Childrens
https://books.toscrape.com/../../../rain-fish_728/index.html,https://books.toscrape.com/../../../../media/cache/bb/e2/bbe26db72b8a32117bfe4981b7cc8147.jpg,Rain Fish,Three stars,Â£23.57,In stock,Childrens
https://books.toscrape.com/../../../once-was-a-time_724/index.html,https://books.toscrape.com/../../../../media/cache/97/12/971212afa8e4ff49d92f678bc889d8b7.jpg,Once Was a Time,Two stars,Â£18.28,In stock,Childrens
https://books.toscrape.com/../../../luis-paints-the-world_714/index.html,https://books.toscrape.com/../../../../media/cache/85/e7/85e75d5a9309da5807c82decf3d90263.jpg,Luis Paints the World,Three stars,Â£53.95,In stock,Childrens
https://books.toscrape.com/../../../nap-a-roo_567/index.html,https://books.toscrape.com/../../../../media/cache/27/1f/271faa1d7561473974d12803feb1f0a1.jpg,Nap-a-Roo,One stars,Â£25.08,In stock,Childrens
https://books.toscrape.com/../../../the-whale_501/index.html,https://books.toscrape.com/../../../../media/cache/6c/18/6c18ea03e294bfcfe07cf531c6c5f5b3.jpg,The Whale,Four stars,Â£35.96,In stock,Childrens
https://books.toscrape.com/../../../shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,https://books.toscrape.com/../../../../media/cache/4f/1e/4f1ece2500f8dbacecca42d57befca03.jpg,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Three stars,Â£52.87,In stock,Childrens
https://books.toscrape.com/../../../raymie-nightingale_482/index.html,https://books.toscrape.com/../../../../media/cache/8f/66/8f66ec46e671d6fca79649c10c7c8f8a.jpg,Raymie Nightingale,Two stars,Â£34.41,In stock,Childrens
https://books.toscrape.com/../../../playing-from-the-heart_481/index.html,https://books.toscrape.com/../../../../media/cache/1c/eb/1cebdf525ebe970a1dc3c5a8c50eae6b.jpg,Playing from the Heart,One stars,Â£32.38,In stock,Childrens
https://books.toscrape.com/../../../maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,https://books.toscrape.com/../../../../media/cache/c0/bb/c0bb6e42743b9c1aaf9b754501100a5d.jpg,Maybe Something Beautiful: How Art Transformed a Neighborhood,One stars,Â£22.54,In stock,Childrens
https://books.toscrape.com/../../../the-wild-robot_288/index.html,https://books.toscrape.com/../../../../media/cache/bf/db/bfdbf9726621276fc7821d705690dbae.jpg,The Wild Robot,Three stars,Â£56.07,In stock,Childrens
https://books.toscrape.com/../../../the-thing-about-jellyfish_283/index.html,https://books.toscrape.com/../../../../media/cache/e0/90/e090748ce5a567207aed9185c97eb34b.jpg,The Thing About Jellyfish,One stars,Â£48.77,In stock,Childrens
https://books.toscrape.com/../../../the-lonely-ones_261/index.html,https://books.toscrape.com/../../../../media/cache/21/bd/21bdf7ae21476b1debf4aa3eefe6f29d.jpg,The Lonely Ones,Five stars,Â£43.59,In stock,Childrens
https://books.toscrape.com/../../../the-day-the-crayons-came-home-crayons_241/index.html,https://books.toscrape.com/../../../../media/cache/ec/08/ec08efebaa33a403e54080b48c139794.jpg,The Day the Crayons Came Home (Crayons),Five stars,Â£26.33,In stock,Childrens
https://books.toscrape.com/../../../the-cat-in-the-hat-beginner-books-b-1_235/index.html,https://books.toscrape.com/../../../../media/cache/9b/f1/9bf106306301a44635aa7bd381c84e4d.jpg,The Cat in the Hat (Beginner Books B-1),Two stars,Â£16.26,In stock,Childrens
https://books.toscrape.com/../../../red-the-true-story-of-red-riding-hood_210/index.html,https://books.toscrape.com/../../../../media/cache/70/4e/704e81b05e56dd84ecf607ea283952db.jpg,Red: The True Story of Red Riding Hood,Three stars,Â£28.54,In stock,Childrens
https://books.toscrape.com/../../../horrible-bear_168/index.html,https://books.toscrape.com/../../../../media/cache/d2/63/d26337dee5c0b13b56b7aea59d611570.jpg,Horrible Bear!,Two stars,Â£37.52,In stock,Childrens
https://books.toscrape.com/../../../green-eggs-and-ham-beginner-books-b-16_165/index.html,https://books.toscrape.com/../../../../media/cache/3a/0e/3a0e75e4f758f90a80965869afbe41b4.jpg,Green Eggs and Ham (Beginner Books B-16),Four stars,Â£10.79,In stock,Childrens
https://books.toscrape.com/../../../counting-thyme_142/index.html,https://books.toscrape.com/../../../../media/cache/e0/ae/e0ae97753a73b88b61b13b19977613dc.jpg,Counting Thyme,One stars,Â£10.62,In stock,Childrens
https://books.toscrape.com/../../../are-we-there-yet_122/index.html,https://books.toscrape.com/../../../../media/cache/f8/be/f8be3238a1cf039a3e7d50de1d4c2cfd.jpg,Are We There Yet?,Three stars,Â£10.66,In stock,Childrens
https://books.toscrape.com/../../../diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,https://books.toscrape.com/../../../../media/cache/47/16/47160ff71abe23cb52968b3d1b9b7988.jpg,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Four stars,Â£52.88,In stock,Childrens
https://books.toscrape.com/../../../matilda_32/index.html,https://books.toscrape.com/../../../../media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg,Matilda,One stars,Â£28.34,In stock,Childrens
https://books.toscrape.com/../../../charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,https://books.toscrape.com/../../../../media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg,Charlie and the Chocolate Factory (Charlie Bucket #1),Three stars,Â£22.85,In stock,Childrens
https://books.toscrape.com/../../../dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,https://books.toscrape.com/../../../../media/cache/95/30/953013d044aa313cc162dec414f3969a.jpg,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Two stars,Â£37.97,In stock,Religion
https://books.toscrape.com/../../../you-are-what-you-love-the-spiritual-power-of-habit_872/index.html,https://books.toscrape.com/../../../../media/cache/6b/70/6b70f2cdb17d9ab7551240a88b9211fe.jpg,You Are What You Love: The Spiritual Power of Habit,Four stars,Â£21.87,In stock,Religion
https://books.toscrape.com/../../../god-the-most-unpleasant-character-in-all-fiction_697/index.html,https://books.toscrape.com/../../../../media/cache/1f/db/1fdb125bcb8cee71f3404b4dc293348c.jpg,God: The Most Unpleasant Character in All Fiction,Five stars,Â£30.03,In stock,Religion
https://books.toscrape.com/../../../the-book-of-mormon_571/index.html,https://books.toscrape.com/../../../../media/cache/83/db/83dbf86eb0fed1d99de2148eac4eb064.jpg,The Book of Mormon,Three stars,Â£24.57,In stock,Religion
https://books.toscrape.com/../../../a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,https://books.toscrape.com/../../../../media/cache/71/91/7191a7d76eb6c3a18259541e2c038ae3.jpg,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",One stars,Â£27.62,In stock,Religion
https://books.toscrape.com/../../../the-bhagavad-gita_60/index.html,https://books.toscrape.com/../../../../media/cache/4e/69/4e69dacc99de838814d0f65c94e67f6c.jpg,The Bhagavad Gita,Three stars,Â£57.49,In stock,Religion
https://books.toscrape.com/../../../choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,https://books.toscrape.com/../../../../media/cache/df/ab/dfabeab158046237ddb6b713b794909f.jpg,Choosing Our Religion: The Spiritual Lives of America's Nones,Four stars,Â£28.42,In stock,Religion
https://books.toscrape.com/../../../worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,https://books.toscrape.com/../../../../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Five stars,Â£40.30,In stock,Nonfiction
https://books.toscrape.com/../../../the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,https://books.toscrape.com/../../../../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Three stars,Â£31.05,In stock,Nonfiction
https://books.toscrape.com/../../../reasons-to-stay-alive_959/index.html,https://books.toscrape.com/../../../../media/cache/cb/bd/cbbdb0222ee8a0f6ab61657412a15794.jpg,Reasons to Stay Alive,Two stars,Â£26.41,In stock,Nonfiction
https://books.toscrape.com/../../../higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,https://books.toscrape.com/../../../../media/cache/9c/46/9c463c7631c82401160fd3b554b8f0e1.jpg,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Five stars,Â£23.11,In stock,Nonfiction
https://books.toscrape.com/../../../unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,https://books.toscrape.com/../../../../media/cache/41/a2/41a20f35adf0caea24f208dc01ad7681.jpg,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four stars,Â£44.18,In stock,Nonfiction
https://books.toscrape.com/../../../throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,https://books.toscrape.com/../../../../media/cache/03/86/038650c9e7517b4baf2a423cd8eed38f.jpg,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three stars,Â£31.12,In stock,Nonfiction
https://books.toscrape.com/../../../the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html,https://books.toscrape.com/../../../../media/cache/95/64/95647d6a526bf54120b9445e124794e1.jpg,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three stars,Â£16.77,In stock,Nonfiction
https://books.toscrape.com/../../../the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html,https://books.toscrape.com/../../../../media/cache/64/15/641570cd7e7aded53c7d33d78a9629f1.jpg,The Gutsy Girl: Escapades for Your Life of Epic Adventure,One stars,Â£37.13,In stock,Nonfiction
https://books.toscrape.com/../../../the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html,https://books.toscrape.com/../../../../media/cache/2e/23/2e236e23ad52aa74505f224f6552eda8.jpg,The Electric Pencil: Drawings from Inside State Hospital No. 3,One stars,Â£56.06,In stock,Nonfiction
https://books.toscrape.com/../../../spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927/index.html,https://books.toscrape.com/../../../../media/cache/f3/4f/f34ffb24cc21c9f9f52dad4fd8f3ac21.jpg,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four stars,Â£41.83,In stock,Nonfiction
https://books.toscrape.com/../../../reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html,https://books.toscrape.com/../../../../media/cache/97/f8/97f8debeeaaece9603267653076e760f.jpg,Reskilling America: Learning to Labor in the Twenty-First Century,Two stars,Â£19.83,In stock,Nonfiction
https://books.toscrape.com/../../../in-the-country-we-love-my-family-divided_901/index.html,https://books.toscrape.com/../../../../media/cache/fe/ea/feeafd2ad7b3077f8e74cbb1da9e3c7d.jpg,In the Country We Love: My Family Divided,Four stars,Â£22.00,In stock,Nonfiction
https://books.toscrape.com/../../../everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,https://books.toscrape.com/../../../../media/cache/64/94/6494bf61176ca73b61255909230030be.jpg,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,Two stars,Â£54.35,In stock,Nonfiction
https://books.toscrape.com/../../../call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,https://books.toscrape.com/../../../../media/cache/88/9e/889e0bac4c7c0e7178f0165b8d3b4617.jpg,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,Five stars,Â£29.14,In stock,Nonfiction
https://books.toscrape.com/../../../algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,https://books.toscrape.com/../../../../media/cache/23/b4/23b42e094c02d52b14b11a960d49610e.jpg,Algorithms to Live By: The Computer Science of Human Decisions,One stars,Â£30.81,In stock,Nonfiction
https://books.toscrape.com/../../../the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,https://books.toscrape.com/../../../../media/cache/03/38/0338682e76bad3216cd4c6c28b2b625a.jpg,The Power of Now: A Guide to Spiritual Enlightenment,Two stars,Â£43.54,In stock,Nonfiction
https://books.toscrape.com/../../../the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,https://books.toscrape.com/../../../../media/cache/14/f3/14f3d525e2a114cd71e27201a16af188.jpg,The Omnivore's Dilemma: A Natural History of Four Meals,Two stars,Â£38.21,In stock,Nonfiction
https://books.toscrape.com/../../../the-genius-of-birds_843/index.html,https://books.toscrape.com/../../../../media/cache/13/57/1357c6aa40c9e63d2f931927fbf81f3f.jpg,The Genius of Birds,One stars,Â£17.24,In stock,Nonfiction
https://books.toscrape.com/../../../the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html,https://books.toscrape.com/../../../../media/cache/0e/6d/0e6dc2484322c5b9e7854ced66fdf62d.jpg,The Artist's Way: A Spiritual Path to Higher Creativity,Five stars,Â£38.49,In stock,Nonfiction
